# origin specialist-lexicon
tremble:vbp|trembled:vbd|tremble:vb|trembling:vbg|trembled:vbn|trembles:vbz
medicalise:vbp|medicalised:vbd|medicalise:vb|medicalising:vbg|medicalised:vbn|medicalises:vbz
post-incubate:vbp|post-incubated:vbd|post-incubate:vb|post-incubating:vbg|post-incubated:vbn|post-incubates:vbz
urinate:vbp|urinated:vbd|urinate:vb|urinating:vbg|urinated:vbn|urinates:vbz
fraction:vbp|fractioned:vbd|fraction:vb|fractioning:vbg|fractioned:vbn|fractions:vbz
expect:vbp|expected:vbd|expect:vb|expecting:vbg|expected:vbn|expects:vbz
reincubate:vbp|reincubated:vbd|reincubate:vb|reincubating:vbg|reincubated:vbn|reincubates:vbz
up-take:vbp|up-taked:vbd|up-take:vb|up-taking:vbg|up-taked:vbn|up-takes:vbz
snuffle:vbp|snuffled:vbd|snuffle:vb|snuffling:vbg|snuffled:vbn|snuffles:vbz
site:vbp|sited:vbd|site:vb|siting:vbg|sited:vbn|sites:vbz
re-assort:vbp|re-assorted:vbd|re-assort:vb|re-assorting:vbg|re-assorted:vbn|re-assorts:vbz
assess:vbp|assessed:vbd|assess:vb|assessing:vbg|assessed:vbn|assesses:vbz
under-grade:vbp|under-graded:vbd|under-grade:vb|under-grading:vbg|under-graded:vbn|under-grades:vbz
re-recruit:vbp|re-recruited:vbd|re-recruit:vb|re-recruiting:vbg|re-recruited:vbn|re-recruits:vbz
de-ice:vbp|de-iced:vbd|de-ice:vb|de-icing:vbg|de-iced:vbn|de-ices:vbz
quadrisect:vbp|quadrisected:vbd|quadrisect:vb|quadrisecting:vbg|quadrisected:vbn|quadrisects:vbz
debrief:vbp|debriefed:vbd|debrief:vb|debriefing:vbg|debriefed:vbn|debriefs:vbz
cytodifferentiate:vbp|cytodifferentiated:vbd|cytodifferentiate:vb|cytodifferentiating:vbg|cytodifferentiated:vbn|cytodifferentiates:vbz
thematize:vbp|thematized:vbd|thematize:vb|thematizing:vbg|thematized:vbn|thematizes:vbz
platinise:vbp|platinised:vbd|platinise:vb|platinising:vbg|platinised:vbn|platinises:vbz
sanitize:vbp|sanitized:vbd|sanitize:vb|sanitizing:vbg|sanitized:vbn|sanitizes:vbz
coinsure:vbp|coinsured:vbd|coinsure:vb|coinsuring:vbg|coinsured:vbn|coinsures:vbz
realimentate:vbp|realimentated:vbd|realimentate:vb|realimentating:vbg|realimentated:vbn|realimentates:vbz
filibuster:vbp|filibustered:vbd|filibuster:vb|filibustering:vbg|filibustered:vbn|filibusters:vbz
dulcify:vbp|dulcified:vbd|dulcify:vb|dulcifying:vbg|dulcified:vbn|dulcifies:vbz
plait:vbp|plaited:vbd|plait:vb|plaiting:vbg|plaited:vbn|plaits:vbz
impersonalise:vbp|impersonalised:vbd|impersonalise:vb|impersonalising:vbg|impersonalised:vbn|impersonalises:vbz
aver:vbp|averred:vbd|aver:vb|averring:vbg|averred:vbn|avers:vbz
reconceptualize:vbp|reconceptualized:vbd|reconceptualize:vb|reconceptualizing:vbg|reconceptualized:vbn|reconceptualizes:vbz
divert:vbp|diverted:vbd|divert:vb|diverting:vbg|diverted:vbn|diverts:vbz
reelectrophorese:vbp|reelectrophoresed:vbd|reelectrophorese:vb|reelectrophoresing:vbg|reelectrophoresed:vbn|reelectrophoreses:vbz
self-infect:vbp|self-infected:vbd|self-infect:vb|self-infecting:vbg|self-infected:vbn|self-infects:vbz
debride:vbp|debrided:vbd|debride:vb|debriding:vbg|debrided:vbn|debrides:vbz
self oxidise:vbp|self oxidised:vbd|self oxidise:vb|self oxidising:vbg|self oxidised:vbn|self oxidises:vbz
desexualise:vbp|desexualised:vbd|desexualise:vb|desexualising:vbg|desexualised:vbn|desexualises:vbz
defaunate:vbp|defaunated:vbd|defaunate:vb|defaunating:vbg|defaunated:vbn|defaunates:vbz
5-α-reduce:vbp|5-α-reduced:vbd|5-α-reduce:vb|5-α-reducing:vbg|5-α-reduced:vbn|5-α-reduces:vbz
flabbergast:vbp|flabbergasted:vbd|flabbergast:vb|flabbergasting:vbg|flabbergasted:vbn|flabbergasts:vbz
polytenize:vbp|polytenized:vbd|polytenize:vb|polytenizing:vbg|polytenized:vbn|polytenizes:vbz
co-rotate:vbp|co-rotated:vbd|co-rotate:vb|co-rotating:vbg|co-rotated:vbn|co-rotates:vbz
SCUBA:vbp|SCUBAed:vbd|SCUBA:vb|SCUBAing:vbg|SCUBAed:vbn|SCUBAs:vbz
inhabitate:vbp|inhabitated:vbd|inhabitate:vb|inhabitating:vbg|inhabitated:vbn|inhabitates:vbz
counter adapt:vbp|counter adapted:vbd|counter adapt:vb|counter adapting:vbg|counter adapted:vbn|counter adapts:vbz
enforce:vbp|enforced:vbd|enforce:vb|enforcing:vbg|enforced:vbn|enforces:vbz
glitter:vbp|glittered:vbd|glitter:vb|glittering:vbg|glittered:vbn|glitters:vbz
preabsorb:vbp|preabsorbed:vbd|preabsorb:vb|preabsorbing:vbg|preabsorbed:vbn|preabsorbs:vbz
reticulate:vbp|reticulated:vbd|reticulate:vb|reticulating:vbg|reticulated:vbn|reticulates:vbz
macrocyclize:vbp|macrocyclized:vbd|macrocyclize:vb|macrocyclizing:vbg|macrocyclized:vbn|macrocyclizes:vbz
subcompartmentalise:vbp|subcompartmentalised:vbd|subcompartmentalise:vb|subcompartmentalising:vbg|subcompartmentalised:vbn|subcompartmentalises:vbz
preisolate:vbp|preisolated:vbd|preisolate:vb|preisolating:vbg|preisolated:vbn|preisolates:vbz
cyclo-aromatize:vbp|cyclo-aromatized:vbd|cyclo-aromatize:vb|cyclo-aromatizing:vbg|cyclo-aromatized:vbn|cyclo-aromatizes:vbz
rebloom:vbp|rebloomed:vbd|rebloom:vb|reblooming:vbg|rebloomed:vbn|reblooms:vbz
rehumanize:vbp|rehumanized:vbd|rehumanize:vb|rehumanizing:vbg|rehumanized:vbn|rehumanizes:vbz
enjoin:vbp|enjoined:vbd|enjoin:vb|enjoining:vbg|enjoined:vbn|enjoins:vbz
objurgate:vbp|objurgated:vbd|objurgate:vb|objurgating:vbg|objurgated:vbn|objurgates:vbz
restructure:vbp|restructured:vbd|restructure:vb|restructuring:vbg|restructured:vbn|restructures:vbz
down-regulate:vbp|down-regulated:vbd|down-regulate:vb|down-regulating:vbg|down-regulated:vbn|down-regulates:vbz
dehydrochlorinate:vbp|dehydrochlorinated:vbd|dehydrochlorinate:vb|dehydrochlorinating:vbg|dehydrochlorinated:vbn|dehydrochlorinates:vbz
reshoe:vbp|reshod:vbd|reshoe:vb|reshoeing:vbg|reshod:vbn|reshoes:vbz
curve-fit:vbp|curve-fit:vbd|curve-fit:vb|curve-fitting:vbg|curve-fitting:vbn|curve-fits:vbz
readjust:vbp|readjusted:vbd|readjust:vb|readjusting:vbg|readjusted:vbn|readjusts:vbz
ready:vbp|readied:vbd|ready:vb|readying:vbg|readied:vbn|readies:vbz
backslap:vbp|backslapped:vbd|backslap:vb|backslapping:vbg|backslapped:vbn|backslaps:vbz
self-expand:vbp|self-expanded:vbd|self-expand:vb|self-expanding:vbg|self-expanded:vbn|self-expands:vbz
compromize:vbp|compromized:vbd|compromize:vb|compromizing:vbg|compromized:vbn|compromizes:vbz
electrodialyse:vbp|electrodialysed:vbd|electrodialyse:vb|electrodialysing:vbg|electrodialysed:vbn|electrodialyses:vbz
heart-cut:vbp|heart-cut:vbd|heart-cut:vb|heart-cutting:vbg|heart-cut:vbn|heart-cuts:vbz
readminister:vbp|readministered:vbd|readminister:vb|readministering:vbg|readministered:vbn|readministers:vbz
self-castrate:vbp|self-castrated:vbd|self-castrate:vb|self-castrating:vbg|self-castrated:vbn|self-castrates:vbz
de-proteinize:vbp|de-proteinized:vbd|de-proteinize:vb|de-proteinizing:vbg|de-proteinized:vbn|de-proteinizes:vbz
microcalcify:vbp|microcalcified:vbd|microcalcify:vb|microcalcifying:vbg|microcalcified:vbn|microcalcifies:vbz
match:vbp|matched:vbd|match:vb|matching:vbg|matched:vbn|matches:vbz
paraglide:vbp|paraglided:vbd|paraglide:vb|paragliding:vbg|paraglided:vbn|paraglides:vbz
enervate:vbp|enervated:vbd|enervate:vb|enervating:vbg|enervated:vbn|enervates:vbz
geologize:vbp|geologized:vbd|geologize:vb|geologizing:vbg|geologized:vbn|geologizes:vbz
co-dry:vbp|co-dried:vbd|co-dry:vb|co-drying:vbg|co-dried:vbn|co-dries:vbz
desulphurize:vbp|desulphurized:vbd|desulphurize:vb|desulphurizing:vbg|desulphurized:vbn|desulphurizes:vbz
re-calculate:vbp|re-calculated:vbd|re-calculate:vb|re-calculating:vbg|re-calculated:vbn|re-calculates:vbz
immuno-blot:vbp|immuno-blotted:vbd|immuno-blot:vb|immuno-blotting:vbg|immuno-blotted:vbn|immuno-blots:vbz
steam-heat:vbp|steam-heated:vbd|steam-heat:vb|steam-heating:vbg|steam-heated:vbn|steam-heats:vbz
divest:vbp|divested:vbd|divest:vb|divesting:vbg|divested:vbn|divests:vbz
underemphasize:vbp|underemphasized:vbd|underemphasize:vb|underemphasizing:vbg|underemphasized:vbn|underemphasizes:vbz
readd:vbp|readded:vbd|readd:vb|readding:vbg|readded:vbn|readds:vbz
re-hospitalise:vbp|re-hospitalised:vbd|re-hospitalise:vb|re-hospitalising:vbg|re-hospitalised:vbn|re-hospitalises:vbz
reshow:vbp|reshowed:vbd|reshow:vb|reshowing:vbg|reshown:vbn|reshows:vbz
remotivate:vbp|remotivated:vbd|remotivate:vb|remotivating:vbg|remotivated:vbn|remotivates:vbz
rehouse:vbp|rehoused:vbd|rehouse:vb|rehousing:vbg|rehoused:vbn|rehouses:vbz
prepare:vbp|prepared:vbd|prepare:vb|preparing:vbg|prepared:vbn|prepares:vbz
recline:vbp|reclined:vbd|recline:vb|reclining:vbg|reclined:vbn|reclines:vbz
crusade:vbp|crusaded:vbd|crusade:vb|crusading:vbg|crusaded:vbn|crusades:vbz
mince:vbp|minced:vbd|mince:vb|mincing:vbg|minced:vbn|minces:vbz
interpellate:vbp|interpellated:vbd|interpellate:vb|interpellating:vbg|interpellated:vbn|interpellates:vbz
discourage:vbp|discouraged:vbd|discourage:vb|discouraging:vbg|discouraged:vbn|discourages:vbz
oversee:vbp|oversaw:vbd|oversee:vb|overseeing:vbg|overseen:vbn|oversees:vbz
reproach:vbp|reproached:vbd|reproach:vb|reproaching:vbg|reproached:vbn|reproaches:vbz
dearterialize:vbp|dearterialized:vbd|dearterialize:vb|dearterializing:vbg|dearterialized:vbn|dearterializes:vbz
holograph:vbp|holographed:vbd|holograph:vb|holographing:vbg|holographed:vbn|holographs:vbz
cosensitize:vbp|cosensitized:vbd|cosensitize:vb|cosensitizing:vbg|cosensitized:vbn|cosensitizes:vbz
overrate:vbp|overrated:vbd|overrate:vb|overrating:vbg|overrated:vbn|overrates:vbz
auto-inhibit:vbp|auto-inhibited:vbd|auto-inhibit:vb|auto-inhibiting:vbg|auto-inhibited:vbn|auto-inhibits:vbz
effeminize:vbp|effeminized:vbd|effeminize:vb|effeminizing:vbg|effeminized:vbn|effeminizes:vbz
overrepresent:vbp|overrepresented:vbd|overrepresent:vb|overrepresenting:vbg|overrepresented:vbn|overrepresents:vbz
parathyroidectomise:vbp|parathyroidectomised:vbd|parathyroidectomise:vb|parathyroidectomising:vbg|parathyroidectomised:vbn|parathyroidectomises:vbz
size:vbp|sized:vbd|size:vb|sizing:vbg|sized:vbn|sizes:vbz
temper:vbp|tempered:vbd|temper:vb|tempering:vbg|tempered:vbn|tempers:vbz
overreplicate:vbp|overreplicated:vbd|overreplicate:vb|overreplicating:vbg|overreplicated:vbn|overreplicates:vbz
rejoice:vbp|rejoiced:vbd|rejoice:vb|rejoicing:vbg|rejoiced:vbn|rejoices:vbz
object:vbp|objected:vbd|object:vb|objecting:vbg|objected:vbn|objects:vbz
Moslemize:vbp|Moslemized:vbd|Moslemize:vb|Moslemizing:vbg|Moslemized:vbn|Moslemizes:vbz
redon:vbp|redonned:vbd|redon:vb|redonning:vbg|redonned:vbn|redons:vbz
hyperfunction:vbp|hyperfunctioned:vbd|hyperfunction:vb|hyperfunctioning:vbg|hyperfunctioned:vbn|hyperfunctions:vbz
preenhance:vbp|preenhanced:vbd|preenhance:vb|preenhancing:vbg|preenhanced:vbn|preenhances:vbz
suffice:vbp|sufficed:vbd|suffice:vb|sufficing:vbg|sufficed:vbn|suffices:vbz
elect:vbp|elected:vbd|elect:vb|electing:vbg|elected:vbn|elects:vbz
coproduce:vbp|coproduced:vbd|coproduce:vb|coproducing:vbg|coproduced:vbn|coproduces:vbz
bivalve:vbp|bivalved:vbd|bivalve:vb|bivalving:vbg|bivalved:vbn|bivalves:vbz
reparameterize:vbp|reparameterized:vbd|reparameterize:vb|reparameterizing:vbg|reparameterized:vbn|reparameterizes:vbz
overexpress:vbp|overexpressed:vbd|overexpress:vb|overexpressing:vbg|overexpressed:vbn|overexpresses:vbz
rebuild:vbp|rebuilt:vbd|rebuild:vb|rebuilding:vbg|rebuilt:vbn|rebuilds:vbz
post-polymerise:vbp|post-polymerised:vbd|post-polymerise:vb|post-polymerising:vbg|post-polymerised:vbn|post-polymerises:vbz
reprobe:vbp|reprobed:vbd|reprobe:vb|reprobing:vbg|reprobed:vbn|reprobes:vbz
twiddle:vbp|twiddled:vbd|twiddle:vb|twiddling:vbg|twiddled:vbn|twiddles:vbz
yarovize:vbp|yarovized:vbd|yarovize:vb|yarovizing:vbg|yarovized:vbn|yarovizes:vbz
centralise:vbp|centralised:vbd|centralise:vb|centralising:vbg|centralised:vbn|centralises:vbz
snow-board:vbp|snow-boarded:vbd|snow-board:vb|snow-boarding:vbg|snow-boarded:vbn|snow-boards:vbz
clino-rotate:vbp|clino-rotated:vbd|clino-rotate:vb|clino-rotating:vbg|clino-rotated:vbn|clino-rotates:vbz
epithelise:vbp|epithelised:vbd|epithelise:vb|epithelising:vbg|epithelised:vbn|epithelises:vbz
water-ski:vbp|water-skied:vbd|water-ski:vb|water-skiing:vbg|water-skied:vbn|water-skis:vbz
intraperitonealize:vbp|intraperitonealized:vbd|intraperitonealize:vb|intraperitonealizing:vbg|intraperitonealized:vbn|intraperitonealizes:vbz
police:vbp|policed:vbd|police:vb|policing:vbg|policed:vbn|polices:vbz
thank:vbp|thanked:vbd|thank:vb|thanking:vbg|thanked:vbn|thanks:vbz
decommission:vbp|decommissioned:vbd|decommission:vb|decommissioning:vbg|decommissioned:vbn|decommissions:vbz
reimburse:vbp|reimbursed:vbd|reimburse:vb|reimbursing:vbg|reimbursed:vbn|reimburses:vbz
re-polonize:vbp|re-polonized:vbd|re-polonize:vb|re-polonizing:vbg|re-polonized:vbn|re-polonizes:vbz
cross-dress:vbp|cross-dressed:vbd|cross-dress:vb|cross-dressing:vbg|cross-dressed:vbn|cross-dresses:vbz
yarovise:vbp|yarovised:vbd|yarovise:vb|yarovising:vbg|yarovised:vbn|yarovises:vbz
reregulate:vbp|reregulated:vbd|reregulate:vb|reregulating:vbg|reregulated:vbn|reregulates:vbz
overinflate:vbp|overinflated:vbd|overinflate:vb|overinflating:vbg|overinflated:vbn|overinflates:vbz
anatomise:vbp|anatomised:vbd|anatomise:vb|anatomising:vbg|anatomised:vbn|anatomises:vbz
free-graft:vbp|free-grafted:vbd|free-graft:vb|free-grafting:vbg|free-grafted:vbn|free-grafts:vbz
mis-identify:vbp|mis-identified:vbd|mis-identify:vb|mis-identifying:vbg|mis-identified:vbn|mis-identifies:vbz
immuno-suppress:vbp|immuno-suppressed:vbd|immuno-suppress:vb|immuno-suppressing:vbg|immuno-suppressed:vbn|immuno-suppresses:vbz
entropionize:vbp|entropionized:vbd|entropionize:vb|entropionizing:vbg|entropionized:vbn|entropionizes:vbz
incinerate:vbp|incinerated:vbd|incinerate:vb|incinerating:vbg|incinerated:vbn|incinerates:vbz
juvenilize:vbp|juvenilized:vbd|juvenilize:vb|juvenilizing:vbg|juvenilized:vbn|juvenilizes:vbz
counter-balance:vbp|counter-balanced:vbd|counter-balance:vb|counter-balancing:vbg|counter-balanced:vbn|counter-balances:vbz
check:vbp|checked:vbd|check:vb|checking:vbg|checked:vbn|checks:vbz
involute:vbp|involuted:vbd|involute:vb|involuting:vbg|involuted:vbn|involutes:vbz
redub:vbp|redubbed:vbd|redub:vb|redubbing:vbg|redubbed:vbn|redubs:vbz
plastinate:vbp|plastinated:vbd|plastinate:vb|plastinating:vbg|plastinated:vbn|plastinates:vbz
lambast:vbp|lambasted:vbd|lambast:vb|lambasting:vbg|lambasted:vbn|lambasts:vbz
pollock:vbp|pollocked:vbd|pollock:vb|pollocking:vbg|pollocked:vbn|pollocks:vbz
heart cut:vbp|heart cut:vbd|heart cut:vb|heart cutting:vbg|heart cut:vbn|heart cuts:vbz
outstay:vbp|outstayed:vbd|outstay:vb|outstaying:vbg|outstayed:vbn|outstays:vbz
preadapt:vbp|preadapted:vbd|preadapt:vb|preadapting:vbg|preadapted:vbn|preadapts:vbz
applanate:vbp|applanated:vbd|applanate:vb|applanating:vbg|applanated:vbn|applanates:vbz
recentralise:vbp|recentralised:vbd|recentralise:vb|recentralising:vbg|recentralised:vbn|recentralises:vbz
de-contextualize:vbp|de-contextualized:vbd|de-contextualize:vb|de-contextualizing:vbg|de-contextualized:vbn|de-contextualizes:vbz
pseudo-mediate:vbp|pseudo-mediated:vbd|pseudo-mediate:vb|pseudo-mediating:vbg|pseudo-mediated:vbn|pseudo-mediates:vbz
reorient:vbp|reoriented:vbd|reorient:vb|reorienting:vbg|reoriented:vbn|reorients:vbz
supra-infect:vbp|supra-infected:vbd|supra-infect:vb|supra-infecting:vbg|supra-infected:vbn|supra-infects:vbz
underplay:vbp|underplayed:vbd|underplay:vb|underplaying:vbg|underplayed:vbn|underplays:vbz
matronise:vbp|matronised:vbd|matronise:vb|matronising:vbg|matronised:vbn|matronises:vbz
homopolymerise:vbp|homopolymerised:vbd|homopolymerise:vb|homopolymerising:vbg|homopolymerised:vbn|homopolymerises:vbz
calcinate:vbp|calcinated:vbd|calcinate:vb|calcinating:vbg|calcinated:vbn|calcinates:vbz
day-dream:vbp|day-dreamed:vbd|day-dream:vb|day-dreaming:vbg|day-dreamed:vbn|day-dreams:vbz
reconfigure:vbp|reconfigured:vbd|reconfigure:vb|reconfiguring:vbg|reconfigured:vbn|reconfigures:vbz
cherry pick:vbp|cherry picked:vbd|cherry pick:vb|cherry picking:vbg|cherry picked:vbn|cherry picks:vbz
effeminise:vbp|effeminised:vbd|effeminise:vb|effeminising:vbg|effeminised:vbn|effeminises:vbz
hypersecrete:vbp|hypersecreted:vbd|hypersecrete:vb|hypersecreting:vbg|hypersecreted:vbn|hypersecretes:vbz
symmetrise:vbp|symmetrised:vbd|symmetrise:vb|symmetrising:vbg|symmetrised:vbn|symmetrises:vbz
emancipate:vbp|emancipated:vbd|emancipate:vb|emancipating:vbg|emancipated:vbn|emancipates:vbz
envisage:vbp|envisaged:vbd|envisage:vb|envisaging:vbg|envisaged:vbn|envisages:vbz
immuno-decorate:vbp|immuno-decorated:vbd|immuno-decorate:vb|immuno-decorating:vbg|immuno-decorated:vbn|immuno-decorates:vbz
hunch:vbp|hunched:vbd|hunch:vb|hunching:vbg|hunched:vbn|hunches:vbz
re-amplify:vbp|re-amplified:vbd|re-amplify:vb|re-amplifying:vbg|re-amplified:vbn|re-amplifies:vbz
preabrade:vbp|preabraded:vbd|preabrade:vb|preabrading:vbg|preabraded:vbn|preabrades:vbz
pre-prime:vbp|pre-primed:vbd|pre-prime:vb|pre-priming:vbg|pre-primed:vbn|pre-primes:vbz
retroflex:vbp|retroflexed:vbd|retroflex:vb|retroflexing:vbg|retroflexed:vbn|retroflexes:vbz
cheek:vbp|cheeked:vbd|cheek:vb|cheeking:vbg|cheeked:vbn|cheeks:vbz
desialate:vbp|desialated:vbd|desialate:vb|desialating:vbg|desialated:vbn|desialates:vbz
rerepeat:vbp|rerepeated:vbd|rerepeat:vb|rerepeating:vbg|rerepeated:vbn|rerepeats:vbz
over-investigate:vbp|over-investigated:vbd|over-investigate:vb|over-investigating:vbg|over-investigated:vbn|over-investigates:vbz
redry:vbp|redried:vbd|redry:vb|redrying:vbg|redried:vbn|redries:vbz
cheer:vbp|cheered:vbd|cheer:vb|cheering:vbg|cheered:vbn|cheers:vbz
unfetter:vbp|unfettered:vbd|unfetter:vb|unfettering:vbg|unfettered:vbn|unfetters:vbz
avow:vbp|avowed:vbd|avow:vb|avowing:vbg|avowed:vbn|avows:vbz
enculturate:vbp|enculturated:vbd|enculturate:vb|enculturating:vbg|enculturated:vbn|enculturates:vbz
aggrieve:vbp|aggrieved:vbd|aggrieve:vb|aggrieving:vbg|aggrieved:vbn|aggrieves:vbz
footprint:vbp|footprinted:vbd|footprint:vb|footprinting:vbg|footprinted:vbn|footprints:vbz
deparaffinize:vbp|deparaffinized:vbd|deparaffinize:vb|deparaffinizing:vbg|deparaffinized:vbn|deparaffinizes:vbz
strategize:vbp|strategized:vbd|strategize:vb|strategizing:vbg|strategized:vbn|strategizes:vbz
re-diffuse:vbp|re-diffused:vbd|re-diffuse:vb|re-diffusing:vbg|re-diffused:vbn|re-diffuses:vbz
splash:vbp|splashed:vbd|splash:vb|splashing:vbg|splashed:vbn|splashes:vbz
re-pack:vbp|re-packed:vbd|re-pack:vb|re-packing:vbg|re-packed:vbn|re-packs:vbz
prognosticate:vbp|prognosticated:vbd|prognosticate:vb|prognosticating:vbg|prognosticated:vbn|prognosticates:vbz
subfunctionalize:vbp|subfunctionalized:vbd|subfunctionalize:vb|subfunctionalizing:vbg|subfunctionalized:vbn|subfunctionalizes:vbz
missionise:vbp|missionised:vbd|missionise:vb|missionising:vbg|missionised:vbn|missionises:vbz
satin:vbp|satined:vbd|satin:vb|satining:vbg|satined:vbn|satins:vbz
monoalkylate:vbp|monoalkylated:vbd|monoalkylate:vb|monoalkylating:vbg|monoalkylated:vbn|monoalkylates:vbz
autoligate:vbp|autoligated:vbd|autoligate:vb|autoligating:vbg|autoligated:vbn|autoligates:vbz
pre-formulate:vbp|pre-formulated:vbd|pre-formulate:vb|pre-formulating:vbg|pre-formulated:vbn|pre-formulates:vbz
institutionize:vbp|institutionized:vbd|institutionize:vb|institutionizing:vbg|institutionized:vbn|institutionizes:vbz
counter roll:vbp|counter rolled:vbd|counter roll:vb|counter rolling:vbg|counter rolled:vbn|counter rolls:vbz
billow:vbp|billowed:vbd|billow:vb|billowing:vbg|billowed:vbn|billows:vbz
cocluster:vbp|coclustered:vbd|cocluster:vb|coclustering:vbg|coclustered:vbn|coclusters:vbz
supersensitize:vbp|supersensitized:vbd|supersensitize:vb|supersensitizing:vbg|supersensitized:vbn|supersensitizes:vbz
modulate:vbp|modulated:vbd|modulate:vb|modulating:vbg|modulated:vbn|modulates:vbz
redilate:vbp|redilated:vbd|redilate:vb|redilating:vbg|redilated:vbn|redilates:vbz
cobweb:vbp|cobwebbed:vbd|cobweb:vb|cobwebbing:vbg|cobwebbed:vbn|cobwebs:vbz
supercouple:vbp|supercoupled:vbd|supercouple:vb|supercoupling:vbg|supercoupled:vbn|supercouples:vbz
inter:vbp|interred:vbd|inter:vb|interring:vbg|interred:vbn|inters:vbz
frontload:vbp|frontloaded:vbd|frontload:vb|frontloading:vbg|frontloaded:vbn|frontloads:vbz
telecounsel:vbp|telecounseled:vbd|telecounsel:vb|telecounseling:vbg|telecounseled:vbn|telecounsels:vbz
cyclopolymerize:vbp|cyclopolymerized:vbd|cyclopolymerize:vb|cyclopolymerizing:vbg|cyclopolymerized:vbn|cyclopolymerizes:vbz
centralize:vbp|centralized:vbd|centralize:vb|centralizing:vbg|centralized:vbn|centralizes:vbz
sub-divide:vbp|sub-divided:vbd|sub-divide:vb|sub-dividing:vbg|sub-divided:vbn|sub-divides:vbz
daylight:vbp|daylighted:vbd|daylight:vb|daylighting:vbg|daylighted:vbn|daylights:vbz
under-notify:vbp|under-notified:vbd|under-notify:vb|under-notifying:vbg|under-notified:vbn|under-notifies:vbz
pre-print:vbp|pre-printed:vbd|pre-print:vb|pre-printing:vbg|pre-printed:vbn|pre-prints:vbz
winter feed:vbp|winter fed:vbd|winter feed:vb|winter feeding:vbg|winter fed:vbn|winter feeds:vbz
razor:vbp|razored:vbd|razor:vb|razoring:vbg|razored:vbn|razors:vbz
huckster:vbp|huckstered:vbd|huckster:vb|huckstering:vbg|huckstered:vbn|hucksters:vbz
post-polymerize:vbp|post-polymerized:vbd|post-polymerize:vb|post-polymerizing:vbg|post-polymerized:vbn|post-polymerizes:vbz
de-normalise:vbp|de-normalised:vbd|de-normalise:vb|de-normalising:vbg|de-normalised:vbn|de-normalises:vbz
unwarp:vbp|unwarped:vbd|unwarp:vb|unwarping:vbg|unwarped:vbn|unwarps:vbz
auto-transfuse:vbp|auto-transfused:vbd|auto-transfuse:vb|auto-transfusing:vbg|auto-transfused:vbn|auto-transfuses:vbz
semisynthesise:vbp|semisynthesised:vbd|semisynthesise:vb|semisynthesising:vbg|semisynthesised:vbn|semisynthesises:vbz
venodilate:vbp|venodilated:vbd|venodilate:vb|venodilating:vbg|venodilated:vbn|venodilates:vbz
roast:vbp|roasted:vbd|roast:vb|roasting:vbg|roasted:vbn|roasts:vbz
hand-wash:vbp|hand-washed:vbd|hand-wash:vb|hand-washing:vbg|hand-washed:vbn|hand-washes:vbz
dearterialise:vbp|dearterialised:vbd|dearterialise:vb|dearterialising:vbg|dearterialised:vbn|dearterialises:vbz
co-promote:vbp|co-promoted:vbd|co-promote:vb|co-promoting:vbg|co-promoted:vbn|co-promotes:vbz
foreordain:vbp|foreordained:vbd|foreordain:vb|foreordaining:vbg|foreordained:vbn|foreordains:vbz
underprocess:vbp|underprocessed:vbd|underprocess:vb|underprocessing:vbg|underprocessed:vbn|underprocesses:vbz
cheat:vbp|cheated:vbd|cheat:vb|cheating:vbg|cheated:vbn|cheats:vbz
overexpose:vbp|overexposed:vbd|overexpose:vb|overexposing:vbg|overexposed:vbn|overexposes:vbz
sandpaper:vbp|sandpapered:vbd|sandpaper:vb|sandpapering:vbg|sandpapered:vbn|sandpapers:vbz
gibber:vbp|gibbered:vbd|gibber:vb|gibbering:vbg|gibbered:vbn|gibbers:vbz
juvenilise:vbp|juvenilised:vbd|juvenilise:vb|juvenilising:vbg|juvenilised:vbn|juvenilises:vbz
overhydrate:vbp|overhydrated:vbd|overhydrate:vb|overhydrating:vbg|overhydrated:vbn|overhydrates:vbz
infect:vbp|infected:vbd|infect:vb|infecting:vbg|infected:vbn|infects:vbz
pleat:vbp|pleated:vbd|pleat:vb|pleating:vbg|pleated:vbn|pleats:vbz
backslide:vbp|backslid:vbd|backslide:vb|backsliding:vbg|backslidden:vbn|backslides:vbz
hyper-respond:vbp|hyper-responded:vbd|hyper-respond:vb|hyper-responding:vbg|hyper-responded:vbn|hyper-responds:vbz
pre-inform:vbp|pre-informed:vbd|pre-inform:vb|pre-informing:vbg|pre-informed:vbn|pre-informs:vbz
neutralise:vbp|neutralised:vbd|neutralise:vb|neutralising:vbg|neutralised:vbn|neutralises:vbz
over-feed:vbp|over-fed:vbd|over-feed:vb|over-feeding:vbg|over-fed:vbn|over-feeds:vbz
backflush:vbp|backflushed:vbd|backflush:vb|backflushing:vbg|backflushed:vbn|backflushes:vbz
crawl:vbp|crawled:vbd|crawl:vb|crawling:vbg|crawled:vbn|crawls:vbz
plead:vbp|pleaded:vbd|plead:vb|pleading:vbg|pleaded:vbn|pleads:vbz
towel:vbp|toweled:vbd|towel:vb|toweling:vbg|toweled:vbn|towels:vbz
self-incinerate:vbp|self-incinerated:vbd|self-incinerate:vb|self-incinerating:vbg|self-incinerated:vbn|self-incinerates:vbz
pretwist:vbp|pretwisted:vbd|pretwist:vb|pretwisting:vbg|pretwisted:vbn|pretwists:vbz
